NO_OF_FRAMES	21476
NO_OF_DATA_TYPES	1
FREQUENCY	700
TIME_STAMP	2025-08-16, 18:44:54
DATA_INCLUDED	Velocity
DATA_TYPES	pen_new - 5_vel


0.000
26.132
20.855
42.514
10.060
26.601
11.910
16.388
9.555
21.538
24.619
33.758
10.877
7.142
3.683
17.057
22.857
26.876
33.898
26.874
20.216
27.837
43.114
14.361
26.258
3.802
18.140
19.927
8.526
24.549
8.419
12.518
10.961
17.221
12.155
20.406
47.638
2.655
26.824
13.262
7.826
13.166
15.089
20.398
34.650
7.133
10.256
15.637
16.378
9.884
15.043
20.321
2.047
17.041
16.824
10.555
15.198
15.781
6.914
17.959
30.340
12.665
17.856
17.141
15.073
2.779
19.620
8.098
24.015
31.436
64.474
52.734
43.074
20.779
12.013
24.312
18.844
10.072
39.456
25.463
26.933
4.659
13.464
26.690
9.802
9.761
31.003
24.050
15.908
17.181
6.203
36.345
17.882
11.462
29.452
31.228
16.731
23.058
17.786
12.177
28.562
20.026
23.706
28.772
17.958
33.355
16.668
22.658
15.563
21.584
21.857
12.548
28.817
35.077
27.755
22.385
46.555
16.570
20.003
27.334
15.644
13.212
51.822
34.235
23.319
143.751
108.625
56.759
38.649
14.639
43.980
46.719
33.533
44.315
28.337
25.336
38.625
74.032
52.459
19.861
21.673
36.589
38.164
20.596
10.073
15.906
14.719
22.541
9.087
12.745
12.699
11.797
8.824
15.472
19.200
15.094
29.651
12.925
23.393
11.682
19.583
29.757
10.414
10.352
29.449
25.264
13.795
9.194
4.660
17.911
108.939
110.249
38.807
26.240
12.572
33.978
50.716
45.171
17.681
51.354
25.060
30.991
10.293
22.943
47.313
41.009
15.161
19.435
18.824
26.459
26.288
44.246
16.726
17.137
20.717
30.009
26.297
7.599
28.253
40.617
20.752
3.945
25.935
29.745
34.999
37.720
23.387
4.777
32.057
39.298
28.363
26.640
54.196
23.870
20.568
27.690
30.347
40.103
27.131
32.013
27.120
40.254
32.654
25.953
17.548
45.365
34.793
24.383
41.794
29.136
31.640
30.296
45.043
44.538
6.015
30.896
58.064
49.188
31.269
18.007
32.129
34.475
35.134
33.875
37.998
26.752
28.376
31.729
34.751
48.163
30.846
51.311
34.384
43.178
49.275
49.061
45.805
37.866
38.004
34.532
40.370
33.673
38.565
54.331
64.779
46.800
26.918
47.509
50.538
27.166
20.319
50.574
67.787
39.857
41.902
41.635
41.329
34.360
17.938
59.938
60.573
66.591
21.101
28.586
66.891
41.458
24.886
44.566
50.343
40.378
23.599
54.819
49.030
42.325
44.232
38.761
38.619
37.137
31.922
50.350
38.614
15.430
22.797
20.317
10.777
28.563
23.041
10.972
10.712
36.486
41.817
32.500
17.146
13.037
10.568
18.386
37.121
18.552
20.791
34.694
19.742
11.972
27.561
22.311
20.016
12.905
19.934
33.120
23.222
19.857
15.415
25.279
18.779
13.610
18.834
13.005
6.933
32.187
34.101
10.399
28.335
27.001
29.475
22.399
26.472
86.352
68.015
34.449
33.651
22.619
43.550
32.871
45.990
26.334
52.713
7.538
38.179
30.296
32.239
44.125
42.797
31.468
24.703
22.631
33.912
16.408
32.430
35.829
14.376
18.850
26.511
13.622
21.443
28.800
37.086
36.906
29.028
7.929
25.540
11.942
23.007
12.251
17.669
33.195
11.137
29.170
57.707
25.856
28.597
24.723
42.132
11.398
10.491
9.423
31.787
19.229
7.778
24.265
32.355
7.200
33.546
19.214
22.333
43.168
64.661
17.404
6.268
17.353
31.561
10.529
22.744
7.662
18.369
34.571
3.441
4.382
16.288
30.450
14.078
24.130
23.575
36.366
27.545
11.131
42.841
8.386
25.499
12.854
18.795
31.924
11.508
25.965
13.196
13.519
30.411
11.576
20.100
28.386
10.584
27.533
18.016
20.093
28.772
35.785
40.490
19.939
17.119
35.761
41.553
19.707
17.230
23.055
22.099
29.250
16.490
13.880
18.128
33.923
46.531
12.969
19.673
19.507
19.436
14.357
20.919
24.156
9.917
40.616
26.121
31.275
20.026
20.624
15.227
15.917
17.835
25.097
16.147
22.521
12.801
18.741
8.657
25.022
19.965
16.896
26.428
26.065
21.859
25.256
20.186
22.213
9.998
25.041
25.800
17.354
27.271
10.362
38.978
25.364
20.653
36.053
26.356
25.396
10.850
9.967
32.170
13.115
9.125
45.305
17.434
9.705
45.191
12.304
12.792
40.265
5.246
10.622
15.565
25.643
23.118
24.095
27.961
54.033
55.562
19.756
41.358
16.583
21.769
22.779
17.581
27.180
25.341
24.452
34.922
23.289
31.735
42.358
42.789
34.374
16.766
36.973
33.140
44.999
54.467
64.753
33.333
23.700
31.785
19.737
17.626
27.723
42.598
19.611
9.329
37.951
48.609
35.043
22.682
29.372
15.505
9.896
28.092
33.209
10.774
38.027
7.081
16.972
13.801
31.800
24.942
33.717
7.929
28.313
38.090
42.602
43.750
14.218
18.952
29.266
21.665
30.665
15.355
8.631
13.408
5.743
11.526
22.897
16.049
47.572
17.247
44.154
15.105
31.145
13.194
34.068
117.915
80.087
13.680
15.613
31.855
26.823
49.142
44.972
23.849
44.675
45.326
41.153
13.270
11.808
22.819
25.033
25.219
42.340
36.076
23.613
17.862
25.440
30.060
24.282
25.494
15.035
31.768
43.124
59.385
67.384
36.214
11.587
13.910
41.259
43.284
50.480
66.846
61.352
18.218
51.666
7.132
29.247
72.313
59.809
53.064
56.933
36.078
50.295
57.816
46.171
66.506
27.301
26.939
52.697
68.292
35.252
17.969
44.563
26.448
21.266
56.991
60.894
22.132
27.900
46.976
26.197
23.114
17.373
22.583
43.615
37.689
26.033
99.690
126.179
48.407
32.475
34.157
30.896
36.524
38.226
26.129
31.465
36.880
26.015
36.295
38.333
47.839
26.739
28.481
34.819
17.290
26.335
35.202
31.378
31.759
29.323
27.914
21.198
26.178
31.512
14.969
35.459
33.130
41.896
35.620
47.552
26.058
23.587
36.364
25.178
54.246
28.704
36.574
20.613
56.707
18.555
22.618
38.575
34.042
32.582
13.388
23.937
13.167
35.456
45.029
18.300
29.897
39.305
36.747
21.717
13.125
39.565
26.896
34.758
13.836
17.242
27.149
8.594
23.124
14.964
25.001
33.383
48.502
57.601
29.622
10.118
31.233
21.167
49.170
33.260
24.709
21.679
25.074
28.686
50.194
13.539
39.524
18.023
27.170
28.037
37.024
22.178
30.806
23.621
40.069
49.067
46.302
18.253
23.120
36.673
37.038
41.091
40.265
56.693
64.186
49.498
83.417
94.927
62.031
53.098
54.770
76.921
89.635
90.275
72.486
49.392
68.267
77.514
69.197
83.455
85.333
78.075
104.625
76.989
86.645
86.513
81.251
112.177
89.274
85.697
115.746
96.259
69.480
96.592
84.470
69.016
97.543
79.711
103.636
129.378
82.503
108.188
104.992
107.333
81.131
93.773
121.118
114.634
88.485
84.128
107.705
112.042
84.276
88.700
105.242
93.781
79.447
77.355
90.608
126.977
98.425
84.744
102.763
86.701
72.709
83.860
107.147
107.834
70.043
83.588
48.761
54.373
73.032
96.516
107.544
64.301
62.528
101.040
75.032
69.325
68.350
76.197
72.507
75.081
73.619
79.430
63.767
74.087
86.055
102.326
65.896
89.753
98.687
81.834
78.311
55.087
70.946
77.763
73.732
74.037
79.983
83.859
70.819
67.127
70.431
100.157
126.738
93.982
64.596
92.197
80.359
51.395
54.391
58.856
30.691
10.482
56.927
81.747
63.820
52.332
49.497
24.995
11.356
24.812
16.440
28.375
98.234
107.706
18.586
55.947
43.330
47.600
67.351
31.817
36.849
65.216
79.897
65.394
66.337
52.058
58.552
84.877
75.146
65.597
77.877
90.316
81.628
63.059
54.778
71.824
85.069
112.608
103.146
82.025
105.390
94.015
80.698
100.504
57.632
63.798
94.585
54.107
75.454
106.023
110.371
64.498
81.310
70.765
49.283
72.661
79.261
80.893
48.526
55.595
92.041
45.011
35.610
64.959
46.483
73.741
73.403
19.060
55.388
53.879
41.858
32.032
18.911
7.215
34.932
48.379
20.527
20.963
14.808
20.136
42.762
18.606
17.636
17.688
18.857
7.883
8.566
17.761
22.587
13.943
17.244
28.977
30.714
22.532
49.719
5.857
31.688
11.859
24.341
19.036
11.308
28.552
30.150
27.664
24.095
16.615
22.675
28.587
35.820
32.389
13.897
40.529
97.632
39.911
55.973
27.680
31.791
25.406
43.847
27.182
37.913
21.522
29.570
25.522
31.892
35.236
20.898
27.763
26.266
24.734
41.848
27.470
10.142
46.581
42.735
21.924
14.343
29.542
34.727
34.884
36.098
15.371
14.667
11.735
17.084
20.032
19.649
16.315
23.029
50.847
14.667
26.277
28.327
8.838
23.122
18.988
28.456
21.609
25.780
6.163
23.140
18.626
30.328
19.548
31.721
24.413
21.770
23.554
23.894
5.324
23.149
79.738
46.430
60.563
15.854
39.407
28.962
45.956
20.069
58.203
85.470
44.136
60.638
32.304
84.489
43.165
46.520
53.605
33.202
53.032
42.057
30.654
74.145
15.820
75.394
41.602
42.681
10.120
31.613
18.156
33.755
29.774
53.197
33.285
25.540
15.861
39.591
52.102
27.701
31.985
29.626
19.775
38.312
39.855
27.367
22.404
32.415
10.328
38.681
24.848
13.537
35.308
15.277
50.087
38.154
6.413
34.079
32.330
35.531
41.760
8.455
62.024
23.123
50.332
36.705
28.443
33.496
44.495
47.534
8.772
9.516
20.804
53.750
43.428
69.606
20.920
14.721
28.280
28.414
55.622
12.200
36.247
20.890
41.678
8.415
32.204
12.508
47.673
35.102
6.089
24.392
27.039
40.043
61.118
51.688
31.202
84.036
71.439
34.814
26.831
22.512
36.846
51.257
75.829
27.964
42.509
41.678
29.750
36.382
73.310
70.700
10.409
14.343
27.688
11.126
20.948
13.762
10.742
14.156
28.422
13.463
30.888
11.041
17.453
15.780
13.902
13.892
29.306
40.877
17.092
5.814
34.448
25.207
20.421
13.026
14.615
36.313
23.369
36.195
23.134
22.488
6.822
4.462
14.979
10.973
10.289
24.949
9.589
52.711
15.470
11.440
26.740
56.066
16.243
35.574
30.920
37.537
37.462
12.117
43.540
11.008
48.846
47.486
27.053
44.017
22.301
42.999
72.567
68.397
70.535
80.086
72.505
88.115
133.305
106.154
106.266
166.942
158.532
174.470
243.651
224.196
206.686
211.427
242.344
281.689
275.326
290.147
304.673
312.154
363.574
345.285
311.910
347.394
385.232
409.505
436.167
441.843
442.493
447.806
477.381
474.947
441.592
458.368
500.434
512.178
516.577
516.571
543.778
524.999
492.404
565.664
601.358
560.819
514.722
567.953
601.418
546.475
548.874
601.142
657.189
611.073
569.934
610.402
597.019
619.449
634.240
619.500
636.365
640.375
625.814
652.509
652.870
672.994
667.213
668.991
662.153
668.659
699.396
674.836
688.894
688.019
707.152
739.853
743.192
711.395
710.687
777.783
778.408
924.263
932.147
749.945
829.721
862.819
810.319
828.978
826.798
865.008
914.442
881.909
863.058
854.517
877.880
892.607
981.659
1007.794
907.508
919.817
962.804
924.712
946.425
956.814
945.303
980.985
985.308
983.417
1004.615
963.912
1016.702
1041.469
988.277
1000.012
1001.156
1011.578
1021.691
1019.246
1004.874
1017.958
993.506
1009.003
1042.184
999.176
1026.576
1055.863
1000.520
1021.528
1020.283
1040.677
1056.901
1016.267
1025.610
1040.688
1014.619
989.180
1021.777
1046.022
1034.509
1025.041
993.520
1015.449
1025.359
983.354
1016.685
1027.476
1019.200
1015.829
1012.934
1020.494
984.307
1032.915
1031.600
989.048
1040.637
1033.459
1023.936
1009.353
1017.437
1036.405
1037.030
1003.088
990.774
1022.949
1022.758
1006.539
991.717
989.850
969.570
1010.906
1013.555
964.390
993.739
979.673
937.806
963.292
937.776
934.704
965.800
921.768
949.800
920.403
893.667
910.333
898.601
878.061
864.067
878.662
866.342
882.854
846.821
837.031
832.898
811.036
811.873
808.736
811.422
803.000
816.457
793.814
750.034
750.585
756.784
749.782
710.142
737.237
776.677
726.074
691.537
682.695
707.162
698.375
678.129
667.815
637.347
621.091
621.744
608.409
615.642
626.556
602.842
642.732
601.951
547.092
612.446
621.122
575.982
572.008
568.307
566.751
572.935
540.969
522.344
559.972
562.231
532.500
535.849
531.105
504.835
500.454
518.055
496.939
471.427
482.529
509.018
503.471
472.550
441.896
450.816
484.498
454.410
433.418
415.170
406.009
384.866
332.532
353.631
391.788
385.121
326.071
305.590
332.650
301.893
324.108
338.817
289.892
259.034
247.370
259.021
262.625
233.066
198.501
204.654
242.083
207.983
189.538
210.104
174.529
158.234
233.059
207.873
155.869
170.902
144.866
164.199
151.487
131.802
121.117
149.305
140.558
67.629
88.991
124.109
148.693
145.199
97.936
89.306
72.011
78.143
110.577
103.800
41.912
98.735
96.810
22.485
37.451
89.183
65.825
48.789
76.441
62.139
28.346
50.523
72.449
72.463
48.561
44.778
64.315
62.076
42.560
39.887
62.523
67.567
51.395
51.851
59.539
82.614
57.937
63.388
102.427
69.273
81.452
108.249
53.651
70.822
104.276
62.517
57.351
68.531
75.238
78.043
104.864
87.256
73.699
98.987
81.583
67.220
67.516
81.759
110.015
49.967
48.127
79.814
64.448
74.770
72.519
70.642
88.867
80.866
100.556
110.485
84.689
77.027
51.819
68.565
83.857
111.155
102.588
85.702
106.093
89.381
60.636
79.134
74.377
64.142
68.679
61.425
28.628
60.896
39.675
15.783
58.216
54.149
17.704
22.889
15.333
34.035
11.408
31.570
13.497
6.959
26.786
40.718
24.565
34.418
79.715
14.315
15.260
35.812
47.109
9.604
31.734
23.301
11.888
18.542
29.413
45.245
41.224
25.216
26.207
17.869
22.387
28.214
34.613
22.316
15.614
24.397
26.478
32.490
22.335
28.019
32.474
19.092
20.509
18.631
34.034
23.830
27.618
31.950
11.988
16.124
3.422
16.973
23.592
14.737
7.972
22.746
12.317
5.531
18.717
22.728
28.886
22.051
25.961
4.159
4.909
28.818
9.154
12.248
19.265
35.250
16.816
27.677
20.027
26.689
14.942
13.464
22.262
32.443
21.021
12.165
30.383
15.174
33.588
20.089
11.392
16.370
23.063
16.826
5.361
11.662
20.993
21.182
25.726
13.268
25.659
25.021
4.978
22.835
20.933
19.468
27.998
24.649
12.297
35.444
17.836
25.214
29.138
16.897
21.894
20.899
19.186
24.170
20.446
8.237
9.066
22.389
24.081
12.673
27.576
25.505
17.897
30.955
16.496
16.191
34.966
25.972
24.211
35.132
9.643
47.306
9.542
13.930
33.619
13.720
22.220
7.116
13.695
13.729
17.185
26.186
9.267
12.178
10.413
17.931
13.084
21.315
25.055
18.141
27.746
18.839
14.891
8.804
11.512
24.958
21.503
5.987
15.208
13.394
18.599
15.589
27.361
24.640
13.603
8.176
16.623
23.358
19.834
25.885
16.493
14.453
15.744
22.542
30.902
42.739
49.531
29.249
53.191
63.745
79.094
70.508
96.412
100.554
106.887
132.739
115.040
105.315
130.422
120.855
137.229
148.785
160.881
159.504
167.747
166.878
171.240
170.629
171.811
234.881
234.254
207.803
218.909
223.241
223.619
255.358
248.758
241.667
260.664
280.490
286.692
255.130
293.404
328.235
314.607
319.001
317.955
325.619
333.519
340.446
387.473
429.282
381.896
348.809
378.375
378.229
432.084
443.511
402.590
410.131
451.211
453.912
456.982
466.851
454.783
497.545
514.443
520.961
523.914
521.117
544.722
558.137
503.052
522.985
557.192
557.478
589.666
582.825
598.116
623.630
626.764
627.175
620.352
662.686
667.816
617.984
649.103
672.533
653.346
683.881
732.455
683.390
690.226
710.775
725.415
764.226
754.240
747.529
775.010
745.674
720.454
769.612
794.489
818.678
796.836
777.256
794.430
