NO_OF_FRAMES	15225
24.686
30.048
18.330
55.384
26.158
33.876
21.814
14.632
15.286
12.399
31.895
63.913
32.417
17.785
14.422
40.460
15.755
8.133
16.512
13.250
36.003
15.606
13.797
14.557
6.424
30.973
32.260
21.731
49.968
25.250
30.244
39.252
40.942
55.550
10.244
23.273
34.645
17.792
36.752
31.544
34.336
1.708
4.787
25.819
63.862
47.243
11.062
17.988
9.116
26.469
10.912
7.948
37.306
26.030
32.867
15.352
48.624
4.308
40.221
17.158
30.139
25.816
21.283
46.884
32.024
14.145
29.966
40.928
27.580
65.772
9.804
45.903
48.234
30.361
64.788
36.695
5.801
56.426
10.014
46.068
31.814
42.665
37.446
25.232
30.091
34.660
19.635
40.590
21.146
17.595
29.648
11.429
40.881
19.189
29.019
72.509
23.545
33.885
11.729
6.488
20.676
33.690
37.403
47.339
24.433
16.117
43.560
30.257
29.917
43.374
17.088
25.824
56.266
64.855
43.562
51.367
51.075
51.009
101.909
63.559
49.476
58.659
38.296
30.580
62.757
75.891
74.296
68.811
61.527
81.364
90.618
60.846
74.439
95.231
92.598
55.273
67.493
122.243
85.424
63.927
100.959
101.806
100.892
130.111
86.685
81.936
110.396
111.800
101.454
98.509
102.012
107.730
120.956
101.793
101.325
160.377
112.504
91.006
133.426
124.016
126.524
124.594
126.903
129.300
114.191
109.783
128.439
154.084
114.187
87.279
120.816
170.371
168.372
141.120
137.470
115.505
106.400
115.783
138.038
126.273
157.951
136.374
101.604
133.116
122.429
127.659
137.239
157.085
157.585
134.127
143.749
145.722
134.147
133.325
100.125
133.920
141.802
121.332
116.461
97.703
125.657
141.309
104.960
104.433
115.368
103.093
116.216
117.897
125.806
121.310
93.447
81.457
90.067
97.647
115.776
127.209
109.829
114.905
114.099
63.617
82.798
111.154
92.790
71.588
76.584
111.164
87.526
90.788
90.156
66.493
71.964
103.261
107.582
51.532
81.014
126.134
87.415
92.431
90.220
93.462
75.737
72.709
75.940
99.970
100.043
57.262
85.652
91.664
97.079
90.541
56.459
74.370
109.179
115.478
77.263
94.799
115.359
79.763
79.669
84.043
93.342
84.774
84.977
114.527
84.109
77.060
104.348
89.878
88.140
76.286
75.459
91.855
81.007
86.835
73.533
62.790
95.293
98.021
88.728
78.638
46.360
54.243
70.081
49.620
57.729
72.763
88.657
107.306
93.017
72.518
57.039
62.693
47.707
58.089
64.846
27.765
59.410
65.693
38.171
47.165
57.434
54.241
49.927
70.755
16.701
36.060
90.420
32.007
13.993
74.302
26.185
18.052
27.389
33.292
35.924
35.307
30.813
19.486
22.461
31.787
20.187
17.204
47.362
18.619
16.785
36.077
15.183
36.251
45.209
40.160
34.007
47.722
13.227
23.509
7.813
21.519
17.946
17.297
24.031
6.332
23.665
26.546
34.622
30.644
27.355
24.942
20.146
21.110
5.952
21.180
26.365
15.441
25.658
26.122
17.666
18.038
23.402
13.676
30.510
7.142
37.968
30.719
8.815
8.781
17.943
29.947
23.123
30.141
44.175
27.756
21.155
9.772
28.402
26.635
37.700
6.812
30.093
17.072
38.397
15.407
14.656
22.372
38.648
51.484
18.452
19.881
40.164
80.999
81.575
56.195
11.040
42.697
30.394
43.203
21.055
19.939
53.282
28.262
11.806
34.806
32.287
11.243
47.407
41.680
62.485
42.827
29.306
22.007
26.859
64.608
9.688
44.105
5.161
14.139
22.782
5.521
20.945
9.099
17.726
33.643
36.957
55.839
16.169
10.011
40.795
28.334
6.600
14.895
7.775
26.283
7.801
36.912
37.899
38.389
24.480
17.015
23.137
35.920
42.151
29.215
5.609
29.854
33.919
24.770
11.037
23.081
7.544
41.682
45.396
9.486
25.533
19.291
39.261
30.073
32.625
28.365
29.610
44.450
46.921
26.396
44.400
61.385
64.306
64.611
49.669
71.769
44.993
42.375
58.190
67.976
81.930
81.885
75.070
107.264
93.090
51.027
70.535
62.788
67.375
97.253
92.874
96.494
100.967
74.281
82.788
71.879
105.512
93.630
101.016
146.081
84.228
108.030
127.773
99.535
107.739
122.291
141.934
103.628
100.645
138.420
109.917
105.830
128.518
137.275
122.667
151.775
120.238
105.695
111.809
107.238
102.679
129.240
164.290
135.575
90.642
77.968
151.863
111.616
84.019
137.533
122.251
103.435
99.214
132.244
136.928
111.873
114.035
116.076
105.626
88.234
105.131
104.907
110.818
132.895
136.307
150.258
120.180
122.664
133.526
126.835
111.088
142.937
151.046
130.878
115.608
102.273
131.240
146.254
166.289
114.817
108.096
176.351
135.531
112.906
107.352
162.430
149.396
98.444
133.880
135.998
130.207
128.394
109.196
133.479
124.832
98.018
108.742
119.781
112.657
112.903
130.963
143.683
106.300
93.240
109.055
91.547
66.682
115.269
146.798
93.312
72.436
85.346
84.141
92.799
123.489
118.790
80.207
79.731
101.551
85.500
75.792
78.602
111.035
104.518
77.773
88.078
76.943
66.609
61.923
93.265
100.059
75.330
66.440
83.571
71.100
79.891
94.473
69.412
77.818
76.430
74.571
67.770
71.561
93.853
79.493
110.109
97.342
42.042
72.629
109.619
84.042
54.384
55.740
90.548
73.150
54.909
66.397
89.120
63.716
29.309
33.068
33.205
67.376
56.587
22.813
54.092
51.505
36.942
27.749
45.500
16.325
10.801
35.145
15.558
18.703
22.958
6.490
37.859
25.284
18.353
12.625
27.508
26.149
22.480
10.115
29.071
18.509
54.143
15.007
32.799
19.628
12.556
16.234
21.207
16.006
23.081
41.708
35.129
20.744
35.731
27.953
27.695
15.986
17.822
15.229
27.535
27.011
17.515
14.942
3.574
28.388
28.807
5.608
4.747
25.936
22.700
17.279
18.116
18.928
42.555
17.468
8.847
23.433
9.731
34.721
33.175
27.564
28.671
8.171
55.487
49.876
55.245
26.103
11.046
25.346
30.004
54.716
2.103
45.089
47.009
12.303
37.503
46.124
27.359
33.543
42.131
38.138
31.943
11.990
16.671
18.716
36.137
3.898
43.724
17.751
49.583
28.846
28.165
33.027
14.932
30.347
11.354
43.177
10.539
42.452
7.883
10.862
19.552
27.720
17.188
5.992
21.629
36.200
31.643
23.063
5.618
45.088
27.443
76.293
90.338
7.126
26.156
39.619
23.294
18.142
18.620
20.292
8.008
19.491
17.170
21.285
26.195
13.846
23.678
26.007
31.835
21.349
40.594
32.321
32.383
34.812
12.877
14.140
7.818
40.617
13.881
18.567
21.323
5.408
34.919
10.395
35.067
28.262
49.409
19.416
16.386
35.216
40.903
36.213
20.905
12.826
12.997
23.657
35.475
49.860
33.590
42.689
24.731
34.345
44.246
23.520
21.615
30.029
19.940
37.203
17.052
31.580
16.109
34.419
13.940
39.723
8.546
17.604
38.698
30.460
32.785
39.649
10.049
17.716
36.095
51.100
26.114
23.758
30.351
28.781
32.955
16.713
60.658
49.335
50.700
62.028
34.430
27.100
43.754
61.607
81.770
81.864
70.232
84.736
68.156
69.758
61.042
41.939
70.827
75.234
69.415
100.661
82.428
82.637
76.443
50.213
90.931
89.101
69.469
77.673
48.677
79.891
82.061
70.414
81.659
78.925
79.417
87.184
95.723
100.049
78.532
77.736
102.898
76.580
72.796
108.076
98.203
63.718
73.244
79.184
44.461
59.922
79.178
62.896
82.522
76.651
95.758
88.431
75.337
79.951
71.837
93.776
85.639
88.068
62.064
48.707
88.274
75.579
108.628
89.510
65.706
62.967
80.536
35.437
68.073
101.482
56.246
56.370
75.771
62.111
72.252
102.604
87.392
86.820
107.409
66.760
54.389
112.650
107.317
62.074
43.989
86.851
108.229
94.247
93.686
70.778
48.228
58.064
94.138
106.180
74.848
74.484
105.579
92.144
70.239
100.389
109.545
86.911
75.357
102.015
87.065
82.935
46.623
66.797
83.627
86.770
120.644
88.802
71.883
102.284
97.228
95.766
108.654
79.437
87.944
126.402
127.779
97.292
66.539
93.177
129.711
86.519
90.221
116.270
67.251
78.648
83.774
96.241
135.731
104.034
64.241
51.069
102.372
94.617
71.132
91.147
103.148
82.319
60.772
48.142
60.126
76.547
40.866
85.235
69.617
61.633
78.586
53.520
51.597
62.394
109.859
105.279
57.072
66.252
52.480
60.829
100.181
106.499
92.087
59.240
74.230
51.457
76.694
87.302
56.530
52.641
69.801
119.814
99.531
48.330
59.812
80.020
74.511
65.496
59.220
100.587
125.811
87.572
66.251
46.935
59.034
87.664
94.493
53.727
79.276
45.816
51.977
54.978
42.138
66.826
72.009
28.711
31.925
76.753
63.337
25.906
66.878
57.110
36.028
25.975
64.945
43.646
38.587
52.485
65.543
37.059
52.709
6.827
11.657
24.144
20.618
29.978
18.591
13.376
19.832
15.856
8.718
25.884
40.156
98.045
76.477
65.432
59.804
55.379
30.304
49.299
24.100
60.418
33.493
11.097
54.710
103.205
52.033
72.292
30.550
17.901
11.374
55.006
20.007
29.030
48.284
34.631
49.362
49.381
42.706
37.457
23.019
60.899
18.050
17.371
28.314
11.339
21.112
44.702
11.655
40.371
52.374
29.308
24.298
16.166
20.551
59.683
17.296
26.884
29.546
9.332
63.737
78.333
21.878
27.410
25.292
52.747
34.062
56.261
16.929
24.807
61.142
12.521
35.694
25.726
13.480
22.608
17.650
49.080
13.025
31.624
17.265
37.640
5.684
22.112
23.170
29.899
36.186
17.358
28.822
22.110
16.747
35.351
24.039
39.383
40.206
56.730
24.006
46.588
25.565
16.663
21.070
44.431
27.129
20.801
42.154
17.608
23.557
31.896
17.817
4.894
26.601
16.453
25.669
32.445
33.922
35.299
44.190
32.935
15.656
53.443
46.798
23.803
40.649
45.497
19.541
7.498
53.900
30.940
47.492
43.433
74.383
69.681
38.610
86.928
32.814
46.666
88.925
78.405
80.783
94.825
64.342
75.509
74.622
41.180
76.821
99.430
77.987
71.800
84.048
83.128
61.176
90.809
108.215
106.808
80.871
63.644
99.287
115.859
110.843
132.785
118.656
83.195
53.298
118.631
162.659
140.212
119.424
99.372
108.893
100.267
110.598
144.192
97.141
53.736
144.649
133.614
126.018
86.113
85.426
144.471
112.545
118.457
118.100
101.733
64.758
82.432
114.149
86.852
95.413
100.359
104.134
101.448
113.610
60.706
53.752
91.528
85.942
70.579
84.692
55.626
85.044
118.415
103.580
72.372
61.853
76.331
91.368
89.338
79.589
55.381
73.522
111.023
76.387
67.585
55.147
76.597
74.534
70.197
92.302
97.153
95.816
111.787
105.032
66.629
90.513
123.216
69.118
79.282
125.709
138.585
99.532
94.331
76.788
81.439
99.792
127.551
101.448
60.458
96.371
116.835
91.863
85.980
105.406
122.208
72.541
75.215
88.639
75.139
67.263
87.399
78.141
54.775
80.458
89.097
71.131
55.153
66.869
92.221
66.931
46.445
56.711
55.015
53.544
50.507
77.971
79.456
29.705
37.360
67.689
45.638
60.614
61.685
57.050
19.535
17.073
32.383
36.413
54.831
27.245
56.036
60.345
17.377
23.594
40.463
44.664
25.725
10.526
23.027
24.651
37.933
3.534
6.111
28.325
52.949
43.905
23.567
9.487
19.893
24.552
12.785
41.721
43.279
18.508
29.218
26.508
31.249
47.070
39.014
32.270
25.637
26.048
25.655
31.185
22.412
37.056
32.324
20.788
34.282
38.246
7.556
21.981
21.335
9.016
28.864
32.509
20.407
26.219
35.335
39.554
9.526
17.995
47.749
32.014
24.508
17.254
3.600
32.195
24.761
29.485
10.916
41.025
33.492
21.789
36.296
27.401
8.965
24.887
9.705
12.215
3.299
7.009
23.470
17.773
18.838
19.866
19.665
2.595
28.177
34.065
18.334
23.788
14.728
17.378
22.610
10.294
36.903
45.463
17.954
39.571
29.260
15.930
41.408
25.802
38.958
26.631
4.948
29.881
9.173
24.957
12.754
4.138
11.737
16.911
16.238
11.766
26.163
21.907
30.985
49.912
20.182
46.796
11.087
22.766
6.619
18.479
22.325
29.916
27.775
7.262
43.457
14.536
4.719
34.406
13.205
40.049
16.920
34.965
19.650
15.617
27.441
30.208
31.562
16.962
17.690
28.675
9.413
15.318
9.480
11.612
20.324
6.431
26.993
28.957
4.684
55.227
8.639
30.574
11.760
19.859
5.317
23.301
23.545
36.775
13.729
28.262
10.598
38.517
5.062
28.688
22.177
18.166
19.060
10.034
10.600
33.613
7.292
24.289
20.945
22.256
28.955
23.277
23.971
28.648
17.359
20.633
22.221
31.302
31.573
23.978
7.159
34.262
12.052
9.341
3.321
35.609
36.313
25.782
37.346
56.098
17.072
15.042
15.182
39.707
7.517
30.876
12.999
22.358
10.654
20.408
20.322
14.899
24.766
14.181
23.740
29.920
10.676
13.971
15.315
18.439
11.269
29.886
24.635
21.425
38.289
26.420
23.373
49.878
65.690
36.655
39.148
21.064
20.479
67.751
89.282
65.635
38.724
47.933
71.442
50.206
52.605
79.599
57.827
46.575
76.880
69.703
59.795
74.450
48.706
83.896
80.427
50.229
85.620
104.046
60.267
56.416
103.649
94.028
77.406
76.137
98.634
73.573
67.465
97.063
109.106
59.076
40.320
108.927
113.261
41.006
48.527
113.565
82.593
87.193
75.238
62.144
