NO_OF_FRAMES	15225
NO_OF_DATA_TYPES	3
FREQUENCY	700
TIME_STAMP	2025-08-16, 19:02:09
DATA_INCLUDED	Position
DATA_TYPES	pen_new - 5_pos_X	pen_new - 5_pos_Y	pen_new - 5_pos_Z


212.993	71.496	198.158
213.477	72.190	198.791
213.912	72.665	200.005
214.366	73.382	200.712
214.847	74.033	201.408
215.375	74.673	202.171
215.895	75.338	202.737
216.438	76.004	203.364
217.030	76.495	204.231
217.507	77.038	205.371
217.991	77.735	206.248
218.496	78.359	207.200
219.016	78.943	208.134
219.536	79.677	208.883
220.064	80.348	209.715
220.615	80.986	210.517
221.159	81.688	211.219
221.722	82.323	212.032
222.320	82.910	212.836
222.879	83.544	213.672
223.463	84.184	214.276
224.059	84.783	215.172
224.664	85.389	215.847
225.245	86.055	216.613
225.908	86.565	217.232
226.507	87.202	217.735
227.130	87.805	218.399
227.820	88.288	219.166
228.425	88.967	219.775
229.074	89.459	220.379
229.640	90.219	221.055
230.344	90.607	221.672
230.966	91.222	222.238
231.614	91.744	222.928
232.237	92.415	223.656
232.917	92.795	224.279
233.579	93.288	224.800
234.201	93.918	225.463
234.881	94.351	225.905
235.498	94.978	226.606
236.157	95.443	227.090
236.809	95.961	227.638
237.445	96.550	228.229
238.132	96.961	228.753
238.772	97.461	229.283
239.428	97.987	229.664
240.077	98.536	230.324
240.750	98.926	230.751
241.397	99.390	231.304
242.048	99.853	231.398
242.731	100.222	231.819
243.407	100.648	232.383
244.059	101.155	232.994
244.733	101.509	233.368
245.380	102.001	233.739
246.028	102.458	234.189
246.694	102.787	234.699
247.336	103.220	235.063
248.006	103.626	235.569
248.645	103.982	235.910
249.278	104.298	236.162
249.944	104.655	236.630
250.586	104.883	236.939
251.192	105.284	237.221
251.834	105.511	237.580
252.437	105.956	237.939
253.046	106.277	238.279
253.672	106.567	238.632
254.258	106.924	238.935
254.869	107.178	239.331
255.484	107.359	239.686
256.044	107.662	239.849
256.539	108.426	240.680
257.111	108.673	240.979
257.695	108.743	241.092
258.248	109.030	241.401
258.820	109.022	241.756
259.336	109.141	241.782
259.880	109.286	242.015
260.429	109.459	242.423
260.873	109.639	242.377
261.392	109.701	242.602
261.889	109.812	242.787
262.404	109.935	243.145
262.879	110.178	243.528
263.368	110.281	243.797
263.816	110.302	243.841
264.302	110.348	244.127
264.728	110.630	244.460
265.187	110.639	244.669
265.622	110.597	244.748
266.030	110.783	244.991
266.417	110.930	245.172
266.798	111.086	245.368
267.199	111.134	245.521
267.610	111.145	245.823
267.914	111.140	245.656
268.337	111.276	246.147
268.685	111.209	246.181
269.061	111.221	246.341
269.400	111.440	246.666
269.743	111.235	246.639
270.047	111.331	246.748
270.347	111.505	246.959
270.664	111.329	246.972
270.957	111.404	247.128
271.256	111.453	247.296
271.581	111.303	247.375
271.879	111.302	247.522
272.119	111.286	247.533
272.416	111.200	247.702
272.624	111.333	247.751
272.931	111.060	247.862
273.198	111.182	248.156
273.388	111.265	248.203
273.597	111.025	248.155
273.862	110.968	248.325
274.027	111.130	248.450
274.267	111.104	248.621
274.486	110.909	248.657
274.661	111.054	248.802
274.850	110.904	248.813
275.019	110.908	248.860
275.185	110.831	248.935
275.360	110.834	249.086
275.525	110.728	249.132
275.741	110.724	249.423
275.892	110.648	249.454
276.079	110.561	249.577
276.287	110.514	249.869
276.375	110.412	249.776
276.461	110.332	249.641
276.622	110.156	249.818
276.698	110.132	249.744
276.801	109.974	249.735
276.895	110.137	249.858
276.958	110.031	249.836
276.901	109.991	249.439
277.058	109.924	249.699
277.092	109.804	249.556
277.157	109.777	249.579
277.197	109.511	249.358
277.282	109.463	249.522
277.324	109.314	249.467
277.356	109.268	249.419
277.424	108.945	249.288
277.466	108.873	249.273
277.534	108.705	249.307
277.620	108.506	249.322
277.583	108.306	249.037
277.660	108.249	249.168
277.679	108.031	249.025
277.712	108.045	249.165
277.737	107.913	249.067
277.709	107.649	248.722
277.684	107.598	248.668
277.687	107.322	248.447
277.652	107.273	248.306
277.705	107.169	248.466
277.656	107.007	248.237
277.712	106.905	248.452
277.704	106.706	248.359
277.658	106.690	248.253
277.613	106.329	247.972
277.635	106.439	248.308
277.582	106.159	248.032
277.574	105.952	248.015
277.507	105.876	247.948
277.415	105.575	247.630
277.378	105.513	247.669
277.319	105.346	247.576
277.264	105.127	247.450
277.178	105.135	247.392
277.095	105.005	247.308
277.029	104.800	247.229
276.950	104.704	247.195
276.848	104.520	247.006
276.772	104.603	247.152
276.671	104.308	246.975
276.634	104.288	247.155
276.538	104.047	246.962
276.445	103.900	246.916
276.416	103.779	247.030
276.256	103.539	246.773
276.156	103.558	246.779
276.113	103.384	246.867
275.956	103.153	246.643
275.796	103.094	246.378
275.690	102.955	246.278
275.614	102.862	246.331
275.530	102.659	246.284
275.405	102.593	246.152
275.343	102.331	246.128
275.203	102.296	245.962
275.125	102.265	246.001
275.093	102.091	246.046
274.945	102.030	245.834
274.901	101.822	245.905
274.826	101.829	245.867
274.726	101.715	245.731
274.603	101.725	245.622
274.531	101.600	245.581
274.425	101.528	245.416
274.358	101.399	245.339
274.274	101.297	245.320
274.173	101.217	245.127
274.122	101.106	245.132
273.972	101.015	244.845
273.967	100.999	244.994
273.903	100.799	244.919
273.810	100.701	244.766
273.780	100.636	244.834
273.663	100.572	244.598
273.653	100.387	244.695
273.555	100.291	244.503
273.495	100.233	244.491
273.425	100.154	244.437
273.332	100.155	244.311
273.252	100.005	244.134
273.166	99.924	243.945
273.158	99.865	244.083
273.148	99.719	244.098
273.061	99.594	243.866
273.004	99.559	243.820
272.902	99.475	243.600
272.839	99.388	243.483
272.750	99.329	243.292
272.712	99.280	243.264
272.634	99.218	243.119
272.637	99.119	243.152
272.555	99.122	243.021
272.520	99.069	242.977
272.470	98.946	242.875
272.383	98.980	242.715
272.327	98.810	242.540
272.257	98.804	242.469
272.195	98.743	242.353
272.154	98.649	242.261
272.059	98.530	241.969
271.984	98.515	241.821
271.914	98.553	241.775
271.857	98.426	241.591
271.743	98.431	241.356
271.685	98.434	241.330
271.646	98.377	241.300
271.535	98.397	241.057
271.509	98.289	241.014
271.408	98.349	240.840
271.361	98.217	240.708
271.261	98.169	240.460
271.172	98.127	240.359
271.073	98.130	240.160
271.015	98.032	240.000
270.932	97.972	239.860
270.880	97.915	239.788
270.785	97.842	239.616
270.688	97.841	239.487
270.625	97.707	239.406
270.529	97.738	239.283
270.414	97.653	239.101
270.301	97.669	238.890
270.181	97.764	238.726
270.059	97.726	238.587
269.888	97.606	238.213
269.817	97.621	238.221
269.674	97.555	237.942
269.560	97.413	237.703
269.377	97.571	237.453
269.282	97.505	237.402
269.082	97.482	237.020
268.940	97.536	236.904
268.756	97.488	236.594
268.608	97.484	236.391
268.464	97.440	236.142
268.264	97.397	235.770
268.119	97.366	235.610
267.927	97.342	235.326
267.749	97.355	235.104
267.585	97.314	234.881
267.415	97.221	234.603
267.217	97.223	234.366
267.013	97.193	234.037
266.870	97.230	234.016
266.653	97.215	233.663
266.454	97.211	233.429
266.212	97.179	233.056
266.028	97.262	232.907
265.827	97.307	232.713
265.611	97.231	232.366
265.395	97.207	232.037
265.161	97.283	231.826
264.921	97.243	231.497
264.744	97.211	231.335
264.476	97.282	230.943
264.225	97.189	230.555
263.977	97.225	230.232
263.772	97.100	229.934
263.489	97.127	229.501
263.235	97.138	229.102
262.989	97.214	228.844
262.705	97.269	228.475
262.452	97.288	228.210
262.192	97.182	227.796
261.938	97.080	227.424
261.638	97.148	227.035
261.381	97.208	226.840
261.096	97.160	226.370
260.823	97.132	226.019
260.526	97.088	225.618
260.249	97.110	225.377
259.970	97.139	225.019
259.700	97.036	224.764
259.399	97.134	224.427
259.111	97.040	224.158
258.782	97.082	223.694
258.506	96.998	223.445
258.162	97.030	222.879
257.875	97.025	222.704
257.564	97.031	222.242
257.237	97.057	221.962
256.916	97.066	221.808
256.591	97.132	221.613
256.321	96.986	221.599
256.017	96.974	221.367
255.691	97.023	221.239
255.333	97.050	220.752
254.978	97.044	220.245
254.608	97.133	219.942
254.243	97.150	219.261
253.892	97.191	218.785
253.509	97.196	218.112
253.147	97.106	217.398
252.734	97.563	216.603
252.372	97.543	216.235
251.966	97.468	215.505
251.560	97.564	214.988
251.168	97.538	214.516
250.796	97.572	214.412
250.398	97.507	214.092
249.965	97.583	213.853
249.548	97.574	213.575
249.114	97.549	213.088
248.693	97.566	212.503
248.241	97.667	211.942
247.804	97.619	211.251
247.368	97.705	210.630
246.930	97.701	209.960
246.480	97.657	209.321
246.036	97.650	208.574
245.587	97.664	208.030
245.151	97.659	207.094
244.705	97.727	206.312
244.367	97.595	203.834
243.960	97.526	202.794
243.531	97.553	202.157
243.106	97.510	201.171
242.764	97.381	199.740
242.303	97.412	199.256
241.869	97.394	198.598
241.409	97.367	198.047
241.026	97.299	197.042
240.588	97.353	196.509
240.147	97.371	195.937
239.722	97.400	195.171
239.316	97.410	194.370
238.922	97.433	193.506
238.512	97.398	192.721
238.165	97.346	191.787
237.720	97.448	191.179
237.298	97.471	190.512
236.898	97.572	189.650
236.457	97.666	188.991
236.029	97.764	188.262
235.624	97.762	187.570
235.192	97.841	186.881
234.777	97.838	186.219
234.359	97.922	185.452
233.919	98.028	184.864
233.503	98.074	184.125
233.125	98.063	183.256
232.681	98.228	182.653
232.308	98.199	181.862
231.912	98.283	181.079
231.543	98.361	180.256
231.169	98.530	179.368
230.838	98.439	178.484
230.500	98.575	177.546
230.146	98.516	176.699
229.799	98.686	175.739
229.458	98.651	174.872
229.118	98.757	173.950
228.758	98.681	173.161
228.448	98.795	172.170
228.057	98.840	171.432
227.755	98.880	170.421
227.376	98.942	169.709
227.048	98.888	168.851
226.711	98.983	167.962
226.374	98.999	167.109
226.008	99.039	166.330
225.687	98.973	165.470
225.341	98.887	164.676
225.065	98.850	163.727
224.738	98.871	162.896
224.444	98.919	162.028
224.171	98.866	161.128
223.865	98.829	160.297
223.592	98.848	159.383
223.279	98.776	158.631
222.936	98.854	157.866
222.624	98.862	157.028
222.324	98.923	156.200
221.984	98.917	155.448
221.669	98.953	154.642
221.360	98.942	153.790
221.121	98.957	152.894
220.750	99.024	152.189
220.406	99.030	151.479
220.171	98.982	150.611
219.912	99.052	149.749
219.627	99.095	148.936
219.354	99.084	148.108
219.090	99.059	147.312
218.744	99.196	146.536
218.451	99.172	145.728
218.096	99.101	145.067
217.886	99.132	144.147
217.611	99.197	143.338
217.418	99.128	142.445
216.985	99.047	141.857
216.811	99.135	140.847
216.527	98.972	140.134
216.142	99.014	139.513
215.850	99.036	138.720
215.664	98.855	137.800
215.359	98.823	137.049
214.955	98.747	136.483
214.686	98.742	135.641
214.392	98.578	134.933
214.024	98.571	134.214
213.742	98.504	133.442
213.396	98.398	132.730
213.143	98.309	131.911
212.740	98.072	131.352
212.503	98.064	130.485
212.186	97.947	129.732
211.845	97.863	129.041
211.583	97.755	128.229
211.218	97.578	127.573
210.935	97.457	126.786
210.630	97.442	126.020
210.253	97.401	125.346
209.790	97.259	124.800
209.438	97.167	124.113
209.032	97.088	123.433
208.686	96.998	122.739
208.251	96.790	122.186
208.013	96.665	121.364
207.685	96.490	120.667
207.224	96.430	120.108
206.843	96.328	119.450
206.450	96.259	118.815
206.078	96.161	118.194
205.745	96.040	117.478
205.344	95.900	116.890
205.009	95.833	116.225
204.778	95.646	115.458
204.378	95.508	114.891
204.096	95.368	114.195
203.726	95.209	113.608
203.429	95.086	112.959
203.049	94.926	112.351
202.740	94.825	111.717
202.399	94.610	111.129
202.116	94.488	110.454
201.741	94.306	109.905
201.449	94.246	109.195
201.137	94.048	108.612
200.738	93.880	108.087
200.358	93.790	107.507
200.035	93.630	106.910
199.711	93.575	106.278
199.349	93.481	105.697
198.942	93.325	105.160
198.548	93.160	104.648
198.126	93.047	104.117
197.774	92.940	103.548
197.361	92.825	103.020
196.942	92.663	102.520
196.517	92.656	101.953
196.139	92.391	101.450
195.771	92.343	100.861
195.348	92.200	100.338
194.911	92.151	99.811
194.559	92.086	99.197
194.049	91.872	98.809
193.607	91.806	98.270
193.207	91.618	97.759
192.830	91.559	97.157
192.396	91.434	96.663
191.949	91.363	96.144
191.568	91.154	95.610
191.199	91.046	95.046
190.731	91.030	94.520
190.305	90.975	94.025
189.907	90.854	93.475
189.582	90.665	92.896
189.214	90.669	92.333
188.884	90.559	91.737
188.465	90.409	91.253
188.194	90.391	90.595
187.872	90.282	90.006
187.518	90.238	89.434
187.306	90.176	88.747
186.951	89.993	88.258
186.671	90.071	87.602
186.411	89.913	86.998
186.094	89.788	86.470
185.877	89.690	85.812
185.621	89.675	85.191
185.352	89.550	84.653
185.156	89.445	84.007
184.964	89.421	83.370
184.756	89.352	82.771
184.686	89.241	82.064
184.464	89.183	81.519
184.383	89.119	80.845
184.212	89.197	80.212
184.042	89.106	79.660
183.996	89.076	79.014
183.943	89.117	78.342
183.829	88.970	77.790
183.737	89.008	77.196
183.655	89.037	76.632
183.620	89.029	76.036
183.534	89.076	75.480
183.521	89.154	74.901
183.552	89.177	74.273
183.460	89.231	73.767
183.357	89.285	73.284
183.426	89.388	72.671
183.372	89.385	72.187
183.466	89.465	71.560
183.461	89.629	71.013
183.487	89.786	70.472
183.480	89.940	69.932
183.504	90.009	69.442
183.530	90.067	68.919
183.543	90.148	68.414
183.614	90.380	67.846
183.559	90.415	67.409
183.635	90.666	66.821
183.604	90.718	66.375
183.644	90.900	65.850
183.684	90.957	65.359
183.641	91.138	64.902
183.697	91.288	64.359
183.733	91.387	63.880
183.781	91.463	63.392
183.833	91.696	62.868
183.864	91.836	62.374
183.843	91.893	61.952
183.930	92.069	61.433
184.006	92.268	60.948
184.149	92.305	60.417
184.227	92.438	59.918
184.324	92.682	59.428
184.384	92.773	58.983
184.520	92.947	58.477
184.649	93.082	58.020
184.792	93.229	57.512
184.866	93.317	57.080
185.039	93.385	56.632
185.171	93.589	56.177
185.263	93.748	55.778
185.378	93.878	55.339
185.582	94.082	54.872
185.652	94.194	54.491
185.758	94.399	54.087
185.907	94.500	53.698
186.048	94.729	53.284
186.407	94.968	52.813
186.622	95.164	52.402
186.736	95.325	52.070
187.008	95.501	51.636
187.117	95.696	51.334
187.354	95.818	50.957
187.554	96.008	50.620
187.766	96.178	50.277
187.869	96.360	49.987
188.208	96.522	49.620
188.326	96.708	49.363
188.524	96.845	49.081
188.832	97.151	48.714
188.929	97.192	48.492
189.059	97.334	48.232
189.150	97.562	47.974
189.286	97.687	47.741
189.490	97.842	47.472
189.679	97.849	47.227
189.750	98.117	46.993
189.814	98.193	46.782
189.944	98.345	46.553
190.191	98.600	46.289
190.329	98.730	46.033
190.421	98.927	45.804
190.461	99.130	45.593
190.572	99.178	45.379
190.789	99.369	45.111
190.830	99.513	44.901
190.917	99.655	44.679
191.025	99.838	44.442
191.125	99.868	44.224
191.224	100.082	44.014
191.235	100.205	43.807
191.256	100.401	43.590
191.445	100.503	43.337
191.418	100.596	43.155
191.540	100.767	42.935
191.636	100.910	42.705
191.600	101.089	42.524
191.529	101.165	42.355
191.709	101.312	42.115
191.706	101.441	41.941
191.633	101.559	41.779
191.712	101.687	41.574
191.689	101.714	41.372
191.746	101.864	41.185
191.763	102.087	40.998
191.878	102.110	40.780
191.808	102.184	40.615
191.769	102.255	40.436
191.791	102.367	40.260
191.694	102.405	40.095
191.621	102.468	39.923
191.567	102.496	39.749
191.636	102.508	39.541
191.634	102.617	39.384
191.558	102.651	39.215
191.546	102.738	39.033
191.489	102.815	38.867
191.458	102.850	38.708
191.471	102.806	38.510
191.401	102.894	38.387
191.259	102.769	38.233
191.163	102.714	38.085
191.188	102.736	37.885
191.155	102.735	37.720
191.142	102.700	37.555
191.138	102.728	37.387
191.006	102.725	37.246
191.044	102.626	37.045
191.012	102.641	36.877
191.005	102.635	36.712
190.940	102.570	36.526
190.964	102.574	36.335
190.991	102.461	36.155
190.963	102.398	35.986
190.933	102.336	35.818
190.976	102.285	35.626
191.003	102.157	35.447
190.993	102.061	35.254
191.120	102.105	35.024
190.970	102.025	34.886
191.092	101.857	34.661
191.085	101.690	34.520
191.049	101.685	34.349
191.201	101.837	34.125
191.173	101.608	33.943
191.235	101.564	33.747
191.267	101.526	33.574
191.333	101.583	33.341
191.376	101.584	33.151
191.378	101.482	32.977
191.424	101.528	32.781
191.423	101.446	32.577
191.469	101.293	32.391
191.535	101.197	32.197
191.608	101.207	31.982
191.553	101.157	31.830
191.478	101.074	31.681
191.521	100.958	31.490
191.591	101.076	31.278
191.531	101.032	31.116
191.543	100.984	30.952
191.455	100.950	30.765
191.402	101.020	30.609
191.413	101.050	30.420
191.366	101.033	30.249
191.493	101.017	30.074
191.463	101.026	29.925
191.452	100.923	29.733
191.283	100.959	29.602
191.192	100.875	29.466
191.146	100.915	29.309
191.066	100.974	29.156
190.915	100.911	29.030
190.807	100.869	28.897
191.001	100.907	28.710
190.937	100.944	28.565
190.768	100.884	28.446
190.783	100.893	28.306
190.596	100.820	28.198
190.515	100.829	28.060
190.351	100.843	27.967
190.192	100.764	27.865
190.151	100.773	27.760
190.083	100.800	27.651
189.963	100.747	27.568
189.848	100.763	27.457
189.645	100.644	27.396
189.595	100.693	27.305
189.446	100.695	27.222
189.350	100.696	27.141
189.215	100.640	27.075
189.110	100.607	26.997
189.004	100.607	26.934
188.911	100.617	26.872
188.816	100.571	26.795
188.799	100.475	26.734
188.752	100.517	26.658
188.721	100.435	26.606
188.681	100.442	26.535
188.693	100.427	26.479
188.628	100.478	26.438
188.599	100.453	26.397
188.635	100.455	26.340
188.635	100.473	26.292
188.683	100.478	26.249
188.695	100.365	26.204
188.734	100.458	26.153
188.821	100.452	26.088
188.858	100.496	26.047
188.844	100.405	26.032
188.881	100.421	25.995
188.962	100.495	25.927
189.060	100.487	25.883
189.085	100.532	25.830
189.201	100.527	25.749
189.242	100.626	25.712
189.348	100.703	25.658
189.349	100.682	25.623
189.526	100.829	25.535
189.536	100.822	25.476
189.596	100.825	25.435
189.693	100.910	25.358
189.742	100.981	25.318
189.833	101.016	25.247
189.947	101.101	25.165
190.044	101.186	25.100
190.039	101.170	25.034
190.106	101.181	24.954
190.246	101.235	24.877
190.205	101.321	24.839
190.160	101.636	24.760
190.200	101.683	24.688
190.374	101.756	24.591
190.367	101.853	24.545
190.485	101.878	24.442
190.525	101.904	24.363
190.580	101.915	24.290
190.694	102.033	24.199
190.684	102.018	24.139
190.770	102.100	24.046
190.774	102.123	23.978
190.895	102.205	23.884
190.869	102.146	23.826
190.998	102.193	23.727
190.952	102.189	23.664
191.119	102.225	23.551
191.081	102.259	23.480
191.109	102.275	23.406
191.186	102.273	23.303
191.317	102.241	23.195
191.244	102.237	23.141
191.290	102.269	23.063
191.300	102.218	22.993
191.355	102.269	22.909
191.412	102.279	22.797
191.443	102.222	22.718
191.432	102.239	22.619
191.379	102.227	22.546
191.437	102.146	22.434
191.313	102.135	22.380
191.378	102.131	22.278
191.416	102.066	22.164
191.457	102.036	22.084
191.447	101.937	21.990
191.462	101.917	21.881
191.509	101.772	21.785
191.471	101.667	21.697
191.526	101.650	21.604
191.567	101.568	21.522
191.561	101.543	21.441
191.615	101.452	21.379
191.658	101.392	21.311
191.611	101.402	21.273
191.567	101.424	21.229
191.565	101.440	21.186
191.526	101.413	21.162
191.439	101.373	21.141
191.459	101.414	21.093
191.391	101.361	21.086
191.343	101.283	21.040
191.352	101.240	21.023
191.302	101.236	21.002
191.271	101.179	20.986
191.286	101.264	20.948
191.284	101.279	20.934
191.280	101.262	20.910
191.335	101.287	20.869
191.329	101.279	20.844
191.318	101.283	20.831
191.302	101.200	20.806
191.277	101.174	20.787
191.270	101.161	20.771
191.250	101.103	20.755
191.239	101.089	20.729
191.238	101.101	20.720
191.250	101.148	20.691
191.249	101.126	20.660
191.253	101.172	20.641
191.247	101.127	20.637
191.216	101.085	20.605
191.195	101.089	20.596
191.231	101.070	20.576
191.186	101.040	20.563
191.189	101.015	20.527
191.201	100.997	20.511
191.249	101.020	20.445
191.173	100.944	20.443
191.228	100.909	20.403
191.235	100.934	20.381
191.184	100.902	20.350
191.167	100.853	20.331
191.142	100.812	20.313
191.187	100.782	20.264
191.195	100.823	20.250
191.139	100.708	20.229
191.224	100.759	20.188
191.118	100.705	20.210
191.169	100.693	20.182
191.225	100.673	20.165
191.247	100.637	20.147
191.208	100.672	20.141
191.167	100.676	20.139
191.156	100.701	20.127
191.173	100.643	20.103
191.136	100.720	20.114
191.094	100.619	20.111
190.986	100.600	20.116
190.996	100.591	20.104
190.962	100.572	20.102
191.016	100.623	20.072
191.060	100.598	20.062
191.033	100.551	20.050
190.946	100.507	20.067
190.997	100.451	20.037
190.867	100.418	20.060
190.969	100.331	20.009
190.963	100.358	19.989
190.946	100.280	19.978
190.880	100.278	19.972
190.856	100.291	19.974
190.898	100.166	19.956
190.809	100.140	19.951
190.784	100.230	19.939
190.783	100.177	19.937
190.759	100.120	19.932
190.743	100.105	19.927
190.780	100.094	19.908
190.842	100.126	19.883
190.818	100.089	19.888
190.799	100.112	19.892
190.842	100.105	19.873
190.820	100.186	19.888
190.880	100.109	19.853
190.875	100.161	19.852
190.895	100.142	19.841
190.933	100.146	19.849
190.864	100.222	19.857
190.863	100.096	19.850
190.863	100.116	19.845
190.740	100.280	19.871
190.761	100.279	19.852
190.741	100.324	19.856
190.793	100.234	19.848
190.826	100.354	19.849
190.725	100.295	19.860
190.740	100.248	19.847
190.704	100.262	19.858
190.761	100.247	19.834
190.767	100.258	19.823
190.827	100.274	19.803
190.878	100.317	19.785
190.836	100.331	19.792
190.781	100.280	19.805
190.748	100.331	19.812
190.792	100.331	19.791
190.794	100.397	19.797
190.856	100.379	19.784
190.772	100.390	19.786
190.765	100.377	19.785
190.796	100.339	19.767
190.761	100.228	19.770
190.789	100.208	19.749
190.819	100.321	19.757
190.866	100.263	19.735
190.858	100.245	19.742
190.876	100.305	19.749
190.802	100.248	19.755
190.822	100.249	19.741
190.747	100.191	19.757
190.764	100.229	19.765
190.813	100.182	19.745
190.719	100.274	19.763
190.794	100.286	19.744
190.760	100.243	19.750
190.720	100.261	19.764
190.780	100.284	19.738
190.820	100.211	19.736
190.703	100.281	19.736
190.872	100.330	19.716
