NO_OF_FRAMES	7000
NO_OF_DATA_TYPES	1
FREQUENCY	700
TIME_STAMP	2025-08-16, 18:38:19
DATA_INCLUDED	Velocity
DATA_TYPES	New 0009_vel


0.000
32.792
58.517
71.094
48.552
100.076
26.712
15.356
102.906
19.603
34.918
14.688
21.585
74.641
27.651
37.001
8.941
64.388
35.529
18.119
89.728
5.778
75.092
93.217
25.777
60.253
21.529
38.557
50.724
13.194
32.593
11.874
64.534
8.605
51.090
34.831
46.496
45.153
33.287
37.478
8.816
35.309
11.343
20.177
20.105
24.460
20.563
12.554
22.823
37.655
11.412
17.823
44.079
90.593
41.468
21.178
19.424
41.736
77.079
32.950
60.919
61.907
37.513
13.006
15.731
49.667
30.921
20.981
46.738
19.558
31.105
24.862
6.266
21.388
27.619
78.673
27.785
26.262
14.025
53.214
38.032
17.144
56.837
28.125
69.814
39.045
31.204
5.679
33.151
57.707
42.318
27.773
12.818
53.907
29.437
31.674
38.708
15.713
37.886
30.976
5.908
7.400
35.199
38.064
33.082
32.583
42.727
64.817
38.065
58.745
21.551
22.761
35.347
34.045
61.334
35.904
69.981
23.866
49.765
64.919
33.312
75.490
29.463
14.235
14.210
16.864
3.765
15.106
44.419
21.160
53.288
29.202
35.922
30.025
18.722
17.141
25.840
8.741
27.748
58.516
36.461
52.943
44.822
20.648
28.867
12.618
16.009
12.147
3.432
33.504
17.568
22.180
17.785
16.459
57.781
29.874
53.146
44.781
33.705
41.334
33.700
23.908
44.419
13.434
6.188
46.672
42.153
17.845
13.248
19.133
13.995
24.751
18.589
20.030
14.752
37.578
30.200
36.682
86.195
8.849
52.519
13.964
10.622
54.976
24.691
62.960
42.685
62.947
32.728
68.299
24.178
32.159
39.231
23.715
20.372
43.087
17.608
44.614
20.417
9.998
39.361
35.428
21.270
55.357
14.150
28.083
15.728
67.527
89.393
59.584
87.349
32.515
16.377
31.931
69.549
18.602
57.254
47.954
33.338
46.951
20.060
37.149
16.443
46.294
21.014
49.961
17.255
39.685
18.928
25.999
17.610
19.317
12.252
35.012
45.922
53.011
36.329
34.321
31.990
22.849
47.435
28.929
25.717
56.885
28.497
58.869
17.242
42.247
2.789
32.664
31.442
8.775
24.616
22.680
12.801
25.913
19.232
12.481
14.489
32.002
15.052
39.378
7.495
54.164
36.219
12.009
30.065
16.495
50.254
73.617
49.488
57.441
15.689
48.306
20.987
69.475
21.676
70.780
23.695
63.338
15.539
28.726
15.278
39.999
23.586
76.581
36.572
47.013
17.780
48.905
25.454
69.392
34.140
63.097
41.643
4.923
21.683
36.639
22.124
37.933
30.305
19.749
21.285
88.452
19.099
59.003
44.499
28.656
25.214
38.820
12.899
15.446
43.242
18.744
70.845
18.428
38.776
15.954
28.663
59.965
43.330
39.572
30.668
34.748
23.496
19.956
28.404
7.101
25.378
16.112
42.566
5.990
55.271
12.170
12.813
43.538
31.655
29.058
36.225
39.375
21.688
43.963
22.412
54.392
91.597
46.089
58.998
27.574
30.838
37.936
40.519
9.326
23.734
20.990
31.407
13.468
38.140
14.970
48.184
28.563
15.213
12.160
44.236
47.899
66.094
15.496
14.608
16.628
56.592
11.196
53.459
35.092
43.074
27.873
18.601
13.912
44.886
17.984
18.175
27.320
33.933
16.109
34.266
21.471
22.699
55.493
42.788
59.441
32.993
37.498
12.884
13.650
70.586
97.574
84.852
80.467
36.011
11.990
53.615
20.629
51.974
12.541
33.392
32.614
30.482
21.433
28.146
6.799
21.254
22.503
57.644
40.933
34.139
27.731
47.556
17.629
21.159
57.889
44.696
77.019
41.661
32.299
12.667
30.255
31.251
41.876
21.736
38.314
36.185
77.096
32.013
45.740
44.507
20.263
24.816
20.276
24.629
17.673
25.237
19.316
64.435
48.431
21.338
51.627
22.609
64.050
36.506
44.382
19.088
12.507
23.532
28.721
10.972
52.701
28.216
35.084
65.188
38.008
3.293
98.437
46.857
43.694
71.426
8.334
27.990
34.835
29.834
21.028
41.154
49.354
12.598
33.941
11.313
46.420
33.029
73.795
44.897
72.195
36.414
34.895
63.902
35.958
65.428
40.184
29.028
19.397
19.642
31.304
10.267
49.541
28.319
25.046
24.868
31.915
44.085
40.227
31.394
24.379
27.089
32.898
41.917
24.947
28.935
45.076
46.409
69.181
52.635
16.112
21.741
34.761
35.296
48.080
35.046
41.037
39.971
15.929
36.190
14.000
49.918
50.957
63.311
37.350
26.485
15.102
56.176
39.516
38.463
41.410
34.746
33.804
46.914
25.218
15.958
29.605
18.555
54.947
27.141
28.123
35.149
40.571
41.058
35.696
31.621
14.112
68.632
42.935
54.291
33.478
22.037
27.690
33.035
36.421
17.031
5.066
16.932
23.806
62.135
20.991
53.326
56.538
21.664
52.722
40.610
50.186
45.068
24.613
47.665
14.223
43.529
31.182
40.760
19.279
29.629
21.699
24.138
30.073
24.786
45.488
15.765
40.944
9.432
31.481
39.263
36.172
56.634
26.196
25.631
42.960
37.568
55.545
19.332
70.869
10.274
18.933
4.426
47.182
10.649
33.170
38.704
90.929
41.407
37.166
37.884
36.635
35.313
34.037
28.223
34.689
46.472
15.194
47.626
17.969
43.341
18.433
37.792
49.426
28.732
48.424
22.026
92.843
30.471
64.959
30.903
26.348
42.181
49.806
22.836
23.068
33.994
53.827
52.082
18.052
43.893
21.279
21.056
25.792
18.828
44.820
24.107
54.383
39.035
24.887
26.883
8.178
53.205
16.147
30.346
29.035
20.458
36.960
46.783
67.913
14.038
23.834
7.417
42.301
27.754
38.477
48.901
42.906
48.819
18.765
53.283
36.121
22.775
55.671
17.642
29.887
38.297
35.484
26.266
7.828
8.951
19.980
13.703
16.081
21.794
31.526
45.270
35.750
59.328
23.913
33.222
33.465
19.442
15.999
60.998
18.508
36.642
29.172
37.479
44.262
83.865
13.478
65.133
25.390
42.663
41.622
44.468
26.948
16.809
27.292
36.587
23.490
25.665
29.311
11.009
38.768
28.134
55.714
49.289
19.711
43.002
45.782
23.365
26.542
13.936
24.115
17.238
11.894
38.896
59.333
9.416
19.428
13.758
38.428
39.253
36.442
27.740
25.141
19.914
43.519
43.511
39.989
36.090
29.403
47.434
35.443
42.228
13.484
28.751
21.764
47.922
33.073
34.884
29.251
17.419
13.812
22.201
24.541
26.481
23.184
9.233
47.110
27.442
22.348
39.601
23.830
21.062
25.408
8.071
44.917
31.502
80.090
37.518
49.768
32.640
29.028
61.137
38.677
45.696
33.328
22.386
22.533
20.598
103.039
25.087
34.738
31.960
13.277
18.752
18.274
50.461
16.121
43.013
81.872
121.383
48.438
27.018
9.163
75.280
23.623
30.064
33.553
31.224
4.576
14.586
27.437
27.062
3.216
32.393
20.572
30.573
100.091
22.252
53.955
66.821
28.625
77.103
40.656
30.993
28.165
25.755
20.051
17.305
23.286
32.856
12.792
25.363
18.962
29.418
16.839
10.825
28.268
18.434
31.963
17.122
13.896
16.463
14.160
41.277
38.965
75.966
35.973
58.949
31.164
26.923
34.309
36.235
30.951
19.921
35.872
32.897
15.579
10.516
46.767
65.830
65.075
99.221
67.725
31.692
20.996
30.360
40.587
32.895
11.541
32.663
18.893
8.422
41.543
27.680
43.723
24.409
12.315
48.138
63.020
37.148
6.756
53.486
25.807
35.672
12.910
20.664
17.956
12.156
28.150
26.077
7.643
47.662
15.514
48.428
29.008
30.318
48.949
19.481
16.117
10.688
44.697
22.793
49.559
70.009
15.216
40.204
18.333
47.619
34.656
21.562
34.511
30.741
26.510
77.077
33.727
37.762
82.449
14.835
68.515
40.234
53.170
28.813
6.312
70.872
20.228
32.463
14.912
19.106
19.670
10.031
99.117
72.275
68.711
75.292
51.964
34.324
46.842
14.706
20.085
78.796
14.587
60.504
34.603
13.466
20.904
7.370
37.338
29.683
64.077
14.129
19.847
31.715
24.544
10.930
12.104
52.219
3.287
37.269
13.915
25.248
12.549
46.726
34.537
50.228
21.317
27.242
30.124
5.391
28.973
16.764
47.555
52.859
15.433
65.727
19.846
42.901
43.008
33.651
27.828
27.739
44.232
44.835
53.485
10.747
73.397
44.368
70.101
86.163
36.884
75.698
16.787
76.193
30.433
37.120
16.884
36.197
32.156
23.602
31.753
14.985
43.061
18.652
13.327
14.134
62.898
24.031
50.997
38.013
12.110
42.613
41.866
44.688
37.619
20.649
15.875
36.797
23.051
11.150
48.566
16.169
18.481
23.114
14.282
10.408
65.251
11.071
40.390
6.593
48.067
18.224
20.737
20.689
21.940
43.722
18.806
23.507
32.517
33.488
44.777
16.972
28.693
22.000
26.737
23.939
10.259
33.529
65.795
23.822
17.045
14.480
9.305
53.815
28.669
15.852
29.035
20.823
3.354
36.046
26.922
45.447
40.151
54.068
55.322
52.474
11.148
31.238
28.966
50.087
46.673
81.306
16.780
32.290
65.281
22.079
30.441
28.361
17.215
25.435
55.781
48.386
39.337
52.632
41.508
27.942
73.022
23.757
24.122
40.323
27.765
21.474
67.579
11.595
79.579
14.191
21.652
70.248
18.328
25.868
10.792
22.967
37.824
37.059
35.470
28.067
35.756
47.305
19.521
37.978
16.254
39.524
32.685
74.452
42.900
68.263
20.060
28.070
30.275
31.159
38.371
17.020
27.820
63.612
29.391
57.465
24.711
47.092
38.045
31.225
32.204
15.212
22.426
26.536
12.023
22.811
32.291
32.806
13.031
21.540
81.430
29.177
32.894
8.991
14.728
46.337
28.639
13.048
10.817
23.196
28.879
73.166
45.844
77.673
54.525
13.809
28.271
28.252
35.187
24.026
49.800
24.264
74.672
15.641
49.946
13.352
41.545
28.903
32.790
39.107
18.038
27.842
45.456
35.212
64.531
27.672
65.173
29.231
13.321
27.336
62.995
37.177
74.447
36.346
38.136
38.033
51.538
17.460
46.927
46.783
37.945
44.779
10.904
55.538
15.282
37.114
42.168
26.734
51.367
46.365
37.983
37.739
31.688
39.248
11.515
47.690
30.208
8.104
20.894
18.150
26.515
21.645
12.477
43.744
28.315
14.239
27.503
63.887
26.596
53.128
27.437
31.085
60.216
45.667
17.580
55.764
42.716
38.192
61.940
46.899
10.347
18.265
14.677
14.136
41.257
16.734
14.758
5.349
36.355
31.668
99.403
38.224
46.943
59.127
72.695
19.455
37.309
48.650
13.511
30.522
33.285
25.692
24.319
37.452
49.627
46.093
28.932
23.044
38.732
27.337
21.161
17.817
31.732
28.390
23.079
55.951
17.212
21.068
13.436
7.355
95.300
45.428
68.643
27.382
7.916
8.183
33.270
30.644
43.267
44.820
33.018
25.733
29.479
33.308
36.313
64.010
7.410
76.966
26.228
37.998
58.441
34.688
18.974
20.145
55.018
40.094
45.354
26.660
30.591
81.862
50.944
47.068
25.740
10.419
18.604
16.488
11.712
30.845
41.297
45.555
38.864
26.198
26.525
45.195
53.413
56.257
18.705
34.161
19.875
21.014
36.966
8.643
44.651
15.077
38.957
5.885
20.153
30.671
24.040
36.892
6.915
13.729
23.697
47.851
24.337
27.352
22.128
9.555
33.335
8.890
7.538
12.258
19.547
21.062
19.752
37.279
46.721
37.864
16.361
35.808
36.437
26.560
15.945
54.459
34.841
82.244
63.753
33.473
84.336
35.266
116.001
53.935
45.326
75.136
29.789
35.684
51.695
3.978
25.441
50.801
41.136
48.821
44.701
21.629
55.226
41.018
74.113
28.099
35.749
26.603
20.744
59.693
10.556
40.429
34.883
42.436
71.812
18.741
22.253
31.359
37.786
46.894
33.865
76.213
54.218
53.514
59.464
10.199
28.229
35.154
28.707
10.914
40.294
20.796
17.287
23.629
37.696
33.601
17.778
66.066
9.817
61.862
25.629
40.917
29.865
17.682
37.336
18.187
15.900
31.368
56.614
37.062
34.786
40.190
19.093
26.243
25.181
44.331
13.593
18.170
47.394
31.811
45.233
30.625
23.531
33.742
16.305
27.695
21.637
21.766
40.313
50.285
16.920
40.875
5.897
10.935
13.752
34.912
12.340
21.268
18.387
31.168
51.424
45.991
29.361
32.072
34.200
8.201
52.260
61.206
37.056
65.101
40.325
21.173
49.753
35.370
14.361
25.998
26.249
24.104
32.781
25.981
16.138
20.734
4.961
17.936
23.512
26.633
30.958
27.663
30.321
54.623
11.498
29.952
10.598
51.296
65.991
95.586
53.401
49.771
24.988
43.217
41.190
19.552
22.838
62.701
12.601
43.328
20.039
18.993
15.156
71.817
78.310
82.834
76.389
77.502
1.623
43.097
58.053
16.908
19.660
45.405
9.217
28.706
13.875
17.206
57.418
45.822
45.811
33.568
18.452
34.485
32.769
33.871
37.598
76.149
13.187
44.402
23.619
22.846
22.945
24.456
34.351
11.188
46.771
35.421
34.745
2.813
60.024
70.522
28.854
48.724
48.278
27.732
15.048
29.258
46.305
30.555
53.502
28.274
21.925
44.507
6.073
30.726
27.104
41.847
71.975
24.057
48.435
20.715
42.029
10.559
78.309
67.202
27.323
44.054
51.387
58.305
63.890
53.866
73.193
21.406
24.991
30.638
51.023
30.554
54.498
26.106
69.479
17.544
42.276
27.062
27.332
16.596
25.981
10.913
35.612
19.595
49.250
63.315
12.862
55.106
39.253
8.148
37.916
15.035
45.778
27.352
41.930
13.436
15.219
36.849
24.676
51.289
18.930
39.474
36.581
13.935
32.477
30.127
26.473
10.380
39.043
38.483
21.775
6.977
15.403
24.605
7.239
20.531
26.449
37.578
45.323
4.962
54.366
4.127
11.132
21.177
83.308
24.282
44.017
11.452
12.564
9.316
4.752
42.048
43.928
36.410
32.093
16.989
18.971
11.115
31.860
19.799
34.803
62.506
47.667
51.631
77.673
21.910
54.964
14.690
31.040
8.899
58.080
64.166
44.830
57.337
59.913
35.955
7.601
11.352
23.966
25.564
19.025
35.382
41.137
15.892
60.526
36.095
32.663
64.917
42.842
19.550
8.410
24.235
55.213
50.759
68.952
17.710
59.654
19.618
24.384
19.612
34.110
18.350
85.134
19.413
45.594
17.514
6.105
11.151
13.256
16.069
40.574
12.002
33.379
29.619
22.716
29.616
17.394
20.092
5.002
35.992
22.404
28.697
23.888
5.603
45.366
7.033
41.134
12.457
24.474
25.933
7.947
17.409
6.254
19.966
25.640
53.773
42.399
2.029
15.896
45.771
32.816
26.403
30.045
13.517
8.808
4.610
29.701
34.264
54.399
48.107
50.994
15.372
37.077
17.242
40.516
53.392
27.197
32.989
21.362
6.917
23.932
35.031
49.756
27.541
34.310
39.085
37.388
30.690
70.799
28.226
17.185
30.191
64.329
30.550
30.576
4.892
40.502
10.439
65.484
40.751
39.152
26.582
29.789
22.455
19.043
16.000
55.082
26.667
50.243
24.785
23.335
27.151
36.874
28.393
28.066
27.655
61.672
55.391
17.019
26.975
10.867
56.590
34.328
136.703
32.752
97.859
34.241
44.087
67.539
54.343
91.536
38.533
49.342
36.411
47.315
73.021
16.004
44.477
18.289
19.845
19.783
8.931
23.007
9.989
25.401
17.828
18.688
45.405
33.409
14.703
52.457
32.773
52.149
14.621
25.736
21.243
6.446
27.940
24.614
6.487
11.261
52.416
33.637
22.849
80.187
47.331
71.917
3.533
7.762
26.999
43.965
6.295
18.346
11.804
35.345
19.401
21.730
31.491
51.673
34.523
35.887
33.907
13.230
38.291
112.227
35.981
52.812
60.337
58.799
47.421
37.288
28.162
65.244
69.286
33.052
22.567
10.064
40.594
27.346
44.288
16.653
27.126
33.285
11.933
59.670
32.033
9.416
21.647
35.492
106.708
24.709
72.760
16.304
40.439
30.832
32.435
91.077
28.275
84.081
15.177
21.607
12.238
24.497
20.168
19.789
42.990
28.153
63.044
28.164
9.391
11.755
49.447
29.488
34.090
25.223
